sample_pk,biosample_id,biosample_link,sample_id,sample_type,sra_sample,sample_link,sample_xml_link,current_land,current_vegetation,env_feature,env_feature_id,envo_term_iri_env_feature_link,envo_biome_term,envo_biome_id,envo_biome_link,elevation,elevation_unit,ph,ph_meth,tot_nitro,tot_n_meth,tot_org_c,tot_org_c_meth,sampl_collect_device,estimated_size,estimated_size_curated,estimated_size_unit,isol_growth_condt,collection_date,collection_year,propagation,sampl_size,env_material,num_replicons,depth_value,depth_unit,horizon,sample_location_original,sample_location_country,location_split2,location_split3,country_geonames_continent,country_parent,country_geoname_pref_en,country_geonamesname,country_geoname_abbrev,country_geoname_url,country_geoname_id,sample_coordinates_original,sample_lat_dec,sample_lon_dec,location_curation_term,margin_error_value_i,lat_corrected_label_i,lon_corrected_label_i,lat_corrected_value_i,lon_corrected_value_i
MDDBSRS000457,SAMN02864494,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864494,S023,soil,SRS651311,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651311,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651311&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate broadleaf forest biome,ENVO:01000202,http://purl.obolibrary.org/obo/ENVO_01000202,99.99,meter,4.76,KCl extraction,7.94467617,isotope spectrometer for total N,120.8297891,isotope spectrometer for total C,2500,2 g,2,gram,natural,2010,2010,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Russian Federation:Primorye Krai:Vladivostok N,Russian Federation,Primorye Krai,Vladivostok N,Asia,Eastern Europe,Russia,Russian Federation,RU,http://www.geonames.org/2017370/russian-federation.html,2017370,43.2099 N 132.05064 E,43.2099,132.05064,Russia Primorye Krai Vladivostok N,0.001,No,No,43.2099,132.05064
MDDBSRS000458,SAMN02864604,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864604,S137,soil,SRS651421,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651421,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651421&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,99.99,meter,4.26,KCl extraction,2.34441641,isotope spectrometer for total N,41.63749644,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Russian Federation:Udmurtia:Selytska,Russian Federation,Udmurtia,Selytska,Asia,Eastern Europe,Russia,Russian Federation,RU,http://www.geonames.org/2017370/russian-federation.html,2017370,57.09869 N 53.15841 E,57.09869,53.15841,Russia Udmurtia Selytska,0.001,No,No,57.09869,53.15841
MDDBSRS000459,SAMN02864605,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864605,S138,soil,SRS651422,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651422,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651422&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,99.99,meter,3.18,KCl extraction,8.64303461,isotope spectrometer for total N,218.7198318,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Russian Federation:Udmurtia:Selytska,Russian Federation,Udmurtia,Selytska,Asia,Eastern Europe,Russia,Russian Federation,RU,http://www.geonames.org/2017370/russian-federation.html,2017370,57.07394 N 53.22025 E,57.07394,53.22025,Russia Udmurtia Selytska,0.001,No,No,57.07394,53.22025
MDDBSRS000460,SAMN02864602,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864602,S135,soil,SRS651419,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651419,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651419&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,99.99,meter,3.33,KCl extraction,5.96525889,isotope spectrometer for total N,121.3253637,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Russian Federation:Udmurtia:Tsur,Russian Federation,Udmurtia,Tsur,Asia,Eastern Europe,Russia,Russian Federation,RU,http://www.geonames.org/2017370/russian-federation.html,2017370,57.11726 N 52.99851 E,57.11726,52.99851,Russia Udmurtia Tsur,0.001,No,No,57.11726,52.99851
MDDBSRS000461,SAMN02864603,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864603,S136,soil,SRS651420,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651420,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651420&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,99.99,meter,3.2,KCl extraction,8.00540832,isotope spectrometer for total N,196.6919913,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Russian Federation:Udmurtia:Tsur,Russian Federation,Udmurtia,Tsur,Asia,Eastern Europe,Russia,Russian Federation,RU,http://www.geonames.org/2017370/russian-federation.html,2017370,57.1041 N 53.07573 E,57.1041,53.07573,Russia Udmurtia Tsur,0.001,No,No,57.1041,53.07573
MDDBSRS000462,SAMN02864598,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864598,S131,soil,SRS651415,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651415,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651415&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate coniferous forest biome,ENVO:01000211,http://purl.obolibrary.org/obo/ENVO_01000211,99.99,meter,4.77,KCl extraction,6.3081746,isotope spectrometer for total N,98.68801427,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Russian Federation:VO:Bor,Russian Federation,VO,Bor,Asia,Eastern Europe,Russia,Russian Federation,RU,http://www.geonames.org/2017370/russian-federation.html,2017370,51.91068 N 39.45722 E,51.91068,39.45722,Russia Voronezh Oblast Bor,0.001,Yes,Yes,51.5123405,38.3832488
MDDBSRS000463,SAMN02864599,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864599,S132,soil,SRS651416,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651416,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651416&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate coniferous forest biome,ENVO:01000211,http://purl.obolibrary.org/obo/ENVO_01000211,99.99,meter,3.56,KCl extraction,5.16839916,isotope spectrometer for total N,111.6904783,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Russian Federation:VO:Ptselniki,Russian Federation,VO,Ptselniki,Asia,Eastern Europe,Russia,Russian Federation,RU,http://www.geonames.org/2017370/russian-federation.html,2017370,51.95571 N 39.46765 E,51.95571,39.46765,Russia Voronezh Oblast Ptselniki,0.001,No,No,51.95571,39.46765
MDDBSRS000464,SAMN02864600,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864600,S133,soil,SRS651417,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651417,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651417&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate coniferous forest biome,ENVO:01000211,http://purl.obolibrary.org/obo/ENVO_01000211,99.99,meter,3.3,KCl extraction,5.65888723,isotope spectrometer for total N,107.548768,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Russian Federation:VO:Ptselniki,Russian Federation,VO,Ptselniki,Asia,Eastern Europe,Russia,Russian Federation,RU,http://www.geonames.org/2017370/russian-federation.html,2017370,51.95261 N 39.54062 E,51.95261,39.54062,Russia Voronezh Oblast Ptselniki,0.001,No,No,51.95261,39.54062
MDDBSRS000465,SAMN02864601,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864601,S134,soil,SRS651418,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651418,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651418&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate broadleaf forest biome,ENVO:01000202,http://purl.obolibrary.org/obo/ENVO_01000202,99.99,meter,4.98,KCl extraction,4.37110716,isotope spectrometer for total N,65.43015874,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Russian Federation:VO:Tsistoje,Russian Federation,VO,Tsistoje,Asia,Eastern Europe,Russia,Russian Federation,RU,http://www.geonames.org/2017370/russian-federation.html,2017370,51.90789 N 39.54464 E,51.90789,39.54464,Russia Voronezh Oblast Tsistoje,0.001,No,No,51.90789,39.54464
MDDBSRS000466,SAMN02864584,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864584,S117,soil,SRS651401,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651401,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651401&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate coniferous forest biome,ENVO:01000211,http://purl.obolibrary.org/obo/ENVO_01000211,99.99,meter,2.64,KCl extraction,12.70358106,isotope spectrometer for total N,399.5433953,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Scotland:Abernethy forest,Scotland,Abernethy forest,,Europe,United Kingdom,Scotland,Scotland,UK,http://www.geonames.org/2638360/scotland.html,2638360,57.2104 N 3.6233 W,57.2104,-3.6233,Scotland Abernethy forest,0.001,No,No,57.2104,-3.6233
MDDBSRS000467,SAMN02864586,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864586,S119,soil,SRS651403,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651403,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651403&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate coniferous forest biome,ENVO:01000211,http://purl.obolibrary.org/obo/ENVO_01000211,99.99,meter,2.8,KCl extraction,12.93838628,isotope spectrometer for total N,424.932917,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Scotland:Black wood of Rannoch,Scotland,Black wood of Rannoch,,Europe,United Kingdom,Scotland,Scotland,UK,http://www.geonames.org/2638360/scotland.html,2638360,56.6769 N 4.3333 W,56.6769,-4.3333,Scotland Black wood of Rannoch,0.001,Yes,Yes,56.6718194,-4.3282055
MDDBSRS000468,SAMN02864587,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864587,S120,soil,SRS651404,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651404,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651404&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate coniferous forest biome,ENVO:01000211,http://purl.obolibrary.org/obo/ENVO_01000211,99.99,meter,3.24,KCl extraction,10.86749044,isotope spectrometer for total N,280.8969595,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Scotland:Braemar,Scotland,Braemar,,Europe,United Kingdom,Scotland,Scotland,UK,http://www.geonames.org/2638360/scotland.html,2638360,57.0072 N 3.4686 W,57.0072,-3.4686,Scotland Braemar,0.001,No,Yes,57.0072,-3.3979439
MDDBSRS000469,SAMN02864585,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864585,S118,soil,SRS651402,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651402,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651402&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate coniferous forest biome,ENVO:01000211,http://purl.obolibrary.org/obo/ENVO_01000211,99.99,meter,2.65,KCl extraction,11.05220322,isotope spectrometer for total N,453.2302603,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Scotland:Glen Affric,Scotland,Glen Affric,,Europe,United Kingdom,Scotland,Scotland,UK,http://www.geonames.org/2638360/scotland.html,2638360,57.2636 N 4.9808 W,57.2636,-4.9808,Scotland Glen Affric,0.001,Yes,Yes,57.252005,-5.0644161
MDDBSRS000470,SAMN02864580,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864580,S112,soil,SRS651397,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651397,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651397&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate broadleaf forest biome,ENVO:01000202,http://purl.obolibrary.org/obo/ENVO_01000202,20,meter,3.53,KCl extraction,7.79279708,isotope spectrometer for total N,116.0051117,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Scotland:Inchcailloch,Scotland,Inchcailloch,,Europe,United Kingdom,Scotland,Scotland,UK,http://www.geonames.org/2638360/scotland.html,2638360,56.0812 N 4.55615 W,56.0812,-4.55615,Scotland Inchcailloch,0.001,Yes,Yes,56.0833333,-4.55
MDDBSRS000471,SAMN02864566,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864566,S098,soil,SRS651383,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651383,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651383&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical moist broadleaf forest biome,ENVO:01000228,http://purl.obolibrary.org/obo/ENVO_01000228,50,meter,3.87,KCl extraction,2.16347637,isotope spectrometer for total N,30.35800455,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Sri Lanka:Sinharaja,Sri Lanka,Sinharaja,,Asia,Southern Asia,Sri Lanka,Democratic Socialist Republic of Sri Lanka,LK,http://www.geonames.org/1227603/democratic-socialist-republic-of-sri-lanka.html,1227603,6.42497 N 80.41758 E,6.42497,80.41758,Sri Lanka Sinharaja,0.001,Yes,Yes,6.3897222,80.5013889
MDDBSRS000472,SAMN02864567,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864567,S099,soil,SRS651384,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651384,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651384&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical moist broadleaf forest biome,ENVO:01000228,http://purl.obolibrary.org/obo/ENVO_01000228,60,meter,3.81,KCl extraction,3.30262466,isotope spectrometer for total N,50.62422165,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Sri Lanka:Sinharaja,Sri Lanka,Sinharaja,,Asia,Southern Asia,Sri Lanka,Democratic Socialist Republic of Sri Lanka,LK,http://www.geonames.org/1227603/democratic-socialist-republic-of-sri-lanka.html,1227603,6.41782 N 80.4237 E,6.41782,80.4237,Sri Lanka Sinharaja,0.001,Yes,Yes,6.3897222,80.5013889
MDDBSRS000473,SAMN02864568,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864568,S100,soil,SRS651385,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651385,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651385&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical moist broadleaf forest biome,ENVO:01000228,http://purl.obolibrary.org/obo/ENVO_01000228,60,meter,3.88,KCl extraction,2.58927541,isotope spectrometer for total N,39.53810455,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Sri Lanka:Sinharaja,Sri Lanka,Sinharaja,,Asia,Southern Asia,Sri Lanka,Democratic Socialist Republic of Sri Lanka,LK,http://www.geonames.org/1227603/democratic-socialist-republic-of-sri-lanka.html,1227603,6.42236 N 80.42462 E,6.42236,80.42462,Sri Lanka Sinharaja,0.001,Yes,Yes,6.3897222,80.5013889
MDDBSRS000474,SAMN02864569,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864569,S101,soil,SRS651386,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651386,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651386&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical moist broadleaf forest biome,ENVO:01000228,http://purl.obolibrary.org/obo/ENVO_01000228,55,meter,3.7,KCl extraction,2.6770132,isotope spectrometer for total N,42.95871292,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Sri Lanka:Sinharaja,Sri Lanka,Sinharaja,,Asia,Southern Asia,Sri Lanka,Democratic Socialist Republic of Sri Lanka,LK,http://www.geonames.org/1227603/democratic-socialist-republic-of-sri-lanka.html,1227603,6.42457 N 80.4155 E,6.42457,80.4155,Sri Lanka Sinharaja,0.001,Yes,Yes,6.3897222,80.5013889
MDDBSRS000475,SAMN02864698,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864698,S244,soil,SRS651515,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651515,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651515&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,75,meter,3.71,KCl extraction,0.95077122,isotope spectrometer for total N,27.20135473,isotope spectrometer for total C,2500,2 g,2,gram,natural,2013,2013,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Sweden:Gavle,Sweden,Gavle,,Europe,Nothern Europe,Sweden,Kingdom of Sweden,SE,http://www.geonames.org/2661886/kingdom-of-sweden.html,2661886,61.14671 N 16.89196 E,61.14671,16.89196,Sweden Gavle,0.001,Yes,Yes,60.6748796,17.1412726
MDDBSRS000476,SAMN02864694,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864694,S239,soil,SRS651511,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651511,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651511&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,99.99,meter,3.01,KCl extraction,6.14533219,isotope spectrometer for total N,161.2438289,isotope spectrometer for total C,2500,2 g,2,gram,natural,2013,2013,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Sweden:Hamrafjallet,Sweden,Hamrafjallet,,Europe,Nothern Europe,Sweden,Kingdom of Sweden,SE,http://www.geonames.org/2661886/kingdom-of-sweden.html,2661886,62.61477 N 12.62464 E,62.61477,12.62464,Sweden Hamrafjallet,0.001,Yes,Yes,62.5666667,12.3
MDDBSRS000477,SAMN02864699,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864699,S245,soil,SRS651516,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651516,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651516&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,99.99,meter,3.4,KCl extraction,6.12064249,isotope spectrometer for total N,178.6333561,isotope spectrometer for total C,2500,2 g,2,gram,natural,2013,2013,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Sweden:Hamrafjallet,Sweden,Hamrafjallet,,Europe,Nothern Europe,Sweden,Kingdom of Sweden,SE,http://www.geonames.org/2661886/kingdom-of-sweden.html,2661886,62.58876 N 12.60246 E,62.58876,12.60246,Sweden Hamrafjallet,0.001,Yes,Yes,62.5666667,12.3
MDDBSRS000478,SAMN02864443,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864443,G2835,soil,SRS651260,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651260,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651260&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,99.99,meter,3,KCl extraction,2.59294803,isotope spectrometer for total N,84.5699974,isotope spectrometer for total C,2500,2 g,2,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Sweden:Idivuoma,Sweden,Idivuoma,,Europe,Nothern Europe,Sweden,Kingdom of Sweden,SE,http://www.geonames.org/2661886/kingdom-of-sweden.html,2661886,68.22592 N 21.94517 E,68.22592,21.94517,Sweden Idivuoma,0.001,Yes,Yes,68.3158414,22.1348559
MDDBSRS000479,SAMN02864442,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864442,G2834,soil,SRS651259,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651259,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651259&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,99.99,meter,2.86,KCl extraction,7.4219913,isotope spectrometer for total N,308.6678522,isotope spectrometer for total C,2500,2 g,2,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Sweden:Jokkmokk,Sweden,Jokkmokk,,Europe,Nothern Europe,Sweden,Kingdom of Sweden,SE,http://www.geonames.org/2661886/kingdom-of-sweden.html,2661886,66.70869 N 20.09994 E,66.70869,20.09994,Sweden Jokkmokk,0.001,Yes,Yes,66.6069609,19.8229207
MDDBSRS000480,SAMN02864697,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864697,S243,soil,SRS651514,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651514,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651514&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,subpolar coniferous forest biome,ENVO:01000250,http://purl.obolibrary.org/obo/ENVO_01000250,99.99,meter,2.98,KCl extraction,3.16152693,isotope spectrometer for total N,125.0167999,isotope spectrometer for total C,2500,2 g,2,gram,natural,2013,2013,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Sweden:Nikkaluokta,Sweden,Nikkaluokta,,Europe,Nothern Europe,Sweden,Kingdom of Sweden,SE,http://www.geonames.org/2661886/kingdom-of-sweden.html,2661886,67.85596 N 19.47575 E,67.85596,19.47575,Sweden Nikkaluokta,0.001,Yes,Yes,67.8508751,19.0149574
MDDBSRS000481,SAMN02864570,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864570,S102,soil,SRS651387,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651387,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651387&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate coniferous forest biome,ENVO:01000211,http://purl.obolibrary.org/obo/ENVO_01000211,99.99,meter,3.67,KCl extraction,7.26545034,isotope spectrometer for total N,132.9515714,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Taiwan:Hai-Sun Experimental Forests,Taiwan,Hai-Sun Experimental Forests,,Asia,Eastern Asia,Taiwan,Taiwan,TW,http://www.geonames.org/1668284/taiwan.html,1668284,24.2 N 120.9 E,24.2,120.9,Taiwan Hai-Sun Experimental Forests,0.001,Yes,Yes,40.657578,-73.960147
